num_qubits,circuit_depth,num_shots,num_cnot_gates,completion_time
21,138,7931,35,44.45766012468866
50,114,6649,34,47.441534829824256
68,194,8359,40,80.30662943409344
85,130,8862,16,53.452221486237455
80,29,2931,46,32.18505136786747
55,48,3884,21,37.843233266250216
53,95,7095,15,47.49758219732802
78,45,9718,25,53.17779377613403
77,192,9596,24,75.6470219499581
61,155,9761,34,61.10950640684294
69,31,6683,44,37.61373210323519
24,175,3054,33,58.45836307659428
84,188,4426,24,54.90333299508478
43,155,7387,16,55.47593497395207
59,122,7197,17,48.034512539766396
39,44,5735,28,36.11170726277111
38,169,7572,9,53.04947049040379
94,198,5338,39,81.36802788716206
72,168,5959,11,59.55874556272191
29,96,9011,34,41.28121815000929
40,143,7037,25,48.83861931531996
18,192,1705,30,50.286877647797084
53,95,7325,43,40.56587217779054
30,139,3642,33,45.04462088959635
75,30,7141,31,47.14386453445137
92,154,7264,21,66.64514122421238
19,43,1149,31,23.746268049840804
81,162,9445,47,67.26734148303345
44,69,5814,5,30.348860000758357
29,149,6665,18,43.01405188585541
69,91,8078,21,46.00690879763455
80,118,4790,8,49.53933794899567
30,123,6581,19,42.660731281324054
32,97,9821,31,50.042216624279334
41,67,6605,13,28.20128202006656
91,54,2800,20,38.36668842805614
68,79,9614,27,43.784930181341416
82,28,1962,15,23.64002420384901
71,186,6692,44,60.032435483558416
90,67,2583,43,53.86193440478143
41,62,5234,25,32.29582226251797
25,161,8388,7,44.166812972027635
44,39,2205,48,30.267618407350025
71,191,4257,36,63.492045060133535
82,111,5410,32,57.284644548353434
73,169,6227,25,61.83161344724355
31,182,2984,37,49.771521737750625
98,126,4923,32,59.28799790461315
95,172,5431,21,69.0770403157847
31,136,8292,12,44.55048192673875
45,90,7867,19,38.78930053648809
27,175,4304,35,58.96406534776332
31,80,3489,30,32.71464626642939
11,149,4891,45,50.949614276448095
89,62,1679,25,25.609472274238428
63,94,5105,28,42.82697334800924
46,152,1958,14,49.62369696654763
35,162,3417,22,48.0359991478823
86,62,5025,17,42.42297038973047
46,48,2085,13,36.72763004469556
80,162,7165,38,58.05494507569745
45,37,1359,24,35.18925968197663
38,143,8954,27,58.56589562415194
13,136,6091,34,48.56587189123588
79,163,5623,12,54.17709636372379
22,139,9303,30,48.56018369601112
71,20,8316,6,42.42322943871364
55,67,6492,6,44.11918919050168
24,37,5325,41,34.492959156209395
53,90,7013,10,40.214247929582946
85,47,1731,32,52.129979826978214
97,82,3605,28,56.61512546107542
53,97,6311,20,41.89432555525393
31,159,5305,45,56.159936248330084
25,71,1602,13,17.77684258026362
97,87,6677,38,51.43505510926883
92,61,5166,13,45.72264206696017
24,112,2289,6,25.76443696184178
48,138,8626,25,53.00634908898404
34,34,9139,8,38.723024005336946
58,63,3720,48,27.920588077580703
44,61,7393,28,37.91123366020291
96,39,9163,13,47.652096131980244
36,64,8016,37,45.90920446329006
71,26,3969,14,32.98646306847298
90,141,9861,38,69.02781744464843
49,116,2284,26,45.905738612325095
10,113,2758,48,35.534345295364986
60,133,7347,47,62.77784681094759
28,189,3242,5,49.79062623114072
25,115,3893,17,28.37413305207471
29,33,7282,39,31.803580820054023
33,111,5521,5,33.706503448615614
65,170,8698,42,68.43959320812253
53,161,3576,30,48.95170551304851
66,81,9087,23,36.00233054467522
48,102,5437,31,35.22906623173866
80,26,8179,15,41.064739760304136
64,118,7297,7,50.819785113463595
79,127,6682,17,61.26635047578608
51,114,7729,13,51.22121469187822
48,137,2404,8,42.2363250300836
82,32,8978,14,40.000569492870355
28,66,1545,10,22.434392508145056
91,163,6766,40,62.97817110407681
33,75,3834,22,25.64516287834349
36,171,9341,16,53.91800642585033
37,93,1348,31,37.07412196781342
37,84,3056,13,32.13759172568221
57,71,9830,15,48.75902376356178
73,31,8161,40,38.277723126856785
63,122,5181,30,44.936908528624215
45,49,4881,36,27.208285293091865
50,174,4756,18,53.057877440287356
16,173,4911,23,54.547721260499735
24,23,2924,41,18.179269512794647
33,196,3131,41,54.225317495162955
38,166,2603,22,46.88515495141767
10,108,2217,16,33.535446468371596
45,30,6864,24,34.39644786200243
62,63,1802,26,38.60003495614212
94,172,4925,24,64.8953377986706
20,126,7529,12,36.8704159898288
50,112,2219,49,35.2386845158433
10,164,4061,29,46.56790571961304
57,174,8912,26,64.44159719997805
61,173,6277,36,61.35016630159458
94,107,7869,29,55.023961869613785
10,157,2834,38,51.848169802773334
97,178,4322,18,62.65892036231328
50,193,1572,29,55.1484423737267
68,32,7090,35,36.07664781973279
68,64,9628,29,42.261855081456126
60,33,9766,18,34.41155184354468
25,168,3950,16,46.06369770844764
58,31,5286,41,34.058782677700556
83,165,6696,22,66.29818814977598
79,148,1050,11,46.80681600809848
70,97,1615,30,40.69172225706186
44,83,2589,6,29.089537897640227
40,100,3887,21,36.14233977837672
82,84,1256,9,35.061532408990765
21,94,6334,45,40.108823129467645
10,155,3746,20,57.07368286793874
63,136,1688,46,47.435737802450014
35,71,4272,46,38.66835019919738
78,89,3727,46,48.85510076768162
38,45,7044,10,36.17173692256536
15,171,6591,26,52.97948474390536
86,197,3022,37,65.27140046493757
11,126,5585,10,32.202809759650535
40,59,6413,16,38.02607500933675
33,115,9668,40,51.58401818357469
74,21,5863,45,38.12742986629238
65,162,9405,23,69.88811710640883
52,27,4371,29,27.75996150755426
70,40,1875,42,33.453738442584516
58,76,8956,9,40.02261087513879
60,100,8008,32,50.35718428720175
80,64,9525,39,48.780607898978936
90,89,2528,44,53.10998395693507
60,111,9042,29,52.136349729259734
45,184,7622,14,48.176960554548316
47,163,4134,35,55.242056574333965
67,89,1826,43,45.24182574139311
77,85,2624,40,48.282863290484684
61,41,6819,5,37.443266516161906
94,24,5601,47,41.94168295782924
81,103,6495,26,58.516699891416835
43,130,2026,27,33.245176691840825
47,53,1170,19,25.224683045774803
65,28,6249,25,40.30609776788486
23,73,9052,18,37.29799290599259
16,53,4461,23,31.923449942597443
11,66,7372,47,31.430897131310125
64,182,5281,49,64.87563905210634
78,163,4379,24,55.76575599682326
47,42,1467,48,25.84827143584541
20,127,1642,12,36.26210575968498
64,69,6930,46,35.24814144139215
81,133,2345,31,55.433490128218004
25,153,4593,35,44.62878766431343
40,55,4918,8,26.261249471078674
85,120,6872,24,51.870467510792444
39,66,2116,18,28.54735116549739
70,111,5677,36,46.43711486090828
65,114,5129,47,54.13578204505439
72,141,1552,49,55.41949272496431
10,146,9914,5,34.228354312200494
53,120,8952,29,52.86138721358063
16,125,2238,11,27.066062996360262
20,135,1828,44,43.83839703335627
67,124,1847,25,43.03995420422261
42,84,4649,24,41.865502294499535
96,114,8490,15,53.38684089439994
47,31,4159,38,25.389575370229444
10,183,6277,10,56.252351290112685
28,29,7916,44,32.404064349697904
94,187,5950,47,77.12848854054766
49,172,2908,9,55.94647382485233
49,167,6288,18,55.67733074839848
40,181,6877,16,56.14409447283315
23,148,5130,48,45.00719415253084
12,117,7085,46,51.25127727864903
40,56,3954,15,31.170051899022486
18,45,3065,39,21.03828485301095
64,73,5189,26,40.77423857915857
80,122,4287,12,47.941941360568585
71,82,6678,39,48.59453127300026
79,33,6562,14,31.278158521174156
25,101,8660,40,47.31273615163135
94,110,4699,32,60.11486066386783
98,101,7592,11,61.203233239844856
74,161,6785,22,65.70478356591875
67,77,9980,42,45.00345725989135
51,134,2473,16,35.14173705319401
11,49,3347,34,22.633381519050907
91,133,9241,23,68.15980715018938
26,85,4827,23,46.577146017344965
63,146,8364,22,65.47681330448155
50,144,9451,41,58.95805981638155
46,106,9731,16,48.00667641315104
93,174,8895,18,62.64081002155624
89,56,7935,10,49.37561415039421
48,24,1859,31,34.0911650949443
64,194,4177,46,64.86734636245296
43,80,1103,12,33.21031940085481
40,79,7134,30,37.68082763174261
37,29,8549,39,29.319308484078455
44,96,9184,26,43.387040582290204
32,40,5376,16,23.614420303622204
72,157,7880,42,55.12164482563152
25,138,4163,8,47.9589373502755
22,41,3117,31,31.01793390285687
12,170,5120,33,48.279785450981606
34,70,4558,25,32.81452754893259
14,174,2415,12,51.58047539623154
81,111,8046,44,66.42413327995311
66,158,4222,19,65.71058672205206
43,197,8698,27,71.82223414762606
22,31,8036,9,25.09833296534058
44,117,1681,47,40.71379603668278
15,27,6321,44,31.284734044526004
51,89,2762,44,41.46995422727949
93,88,8857,45,58.93497559859326
33,37,4679,32,24.171034331871986
67,158,6631,21,61.17119216214709
79,169,4935,49,68.04097714508467
16,94,4318,23,29.887277280625323
57,22,2003,9,28.993047463385853
88,39,2974,17,30.74282295766505
83,140,4649,43,62.97239598268693
95,140,3505,16,51.88211231033442
70,54,9168,21,34.03274263855035
73,57,8859,21,33.94570493808605
92,142,2135,24,62.280440562362564
63,198,9710,49,68.16934933719503
78,120,6716,5,53.58579473791107
23,77,3593,35,31.277641682373083
64,128,5021,49,55.69178331124086
70,113,8766,14,49.69520522737875
88,87,9254,15,41.51955774325562
31,128,4157,7,32.8693283791071
53,73,2789,37,35.89675164096911
70,109,1679,42,43.653618050726266
19,79,1927,22,30.655176667264822
70,37,1266,24,43.036709376431595
15,191,4783,27,55.000072443451614
10,167,5617,27,53.50845288294632
30,63,8497,35,36.825227481002756
28,96,5369,43,45.751051402799625
87,161,6842,45,72.95058812241534
56,148,2964,27,52.35155140231735
75,197,7861,37,63.867017760998266
36,62,2858,37,20.098754840562457
11,185,8082,15,55.31546057973583
49,147,3669,23,49.705824774781966
48,79,6342,33,37.32090289808606
77,66,4231,42,48.286985930257345
11,91,3584,43,42.251146580877666
19,79,5261,37,30.196067630371115
75,126,2923,22,45.37472830189749
92,33,7080,33,49.72269340528848
29,22,7560,14,36.19050704413105
45,42,6684,6,31.61833207042043
84,138,7320,9,65.93283009395213
91,163,6532,22,63.618475304355776
41,86,4653,17,34.97246398743624
86,197,9374,8,76.75327795080493
97,118,2690,49,65.99480168447487
78,116,5080,7,46.305845039545346
48,90,6073,38,44.29028938504895
60,108,3676,25,43.28071361056483
63,62,9841,47,36.92048424983549
76,167,5041,26,68.85645655944052
36,118,7429,5,43.56851149724219
88,88,3553,6,43.84119414027743
71,112,2579,21,53.96208251505166
12,172,1579,19,40.38639809702563
75,163,6803,39,59.26447175161111
51,68,5466,43,42.01052004163859
13,86,1835,32,36.797454409610765
74,116,7177,30,47.43358002409475
37,55,4406,32,33.164286474574126
50,56,7738,40,31.040460745382052
16,39,1212,49,23.19444598903384
27,27,7547,44,35.87862411283338
86,39,4562,29,28.14094255889841
15,44,5205,32,23.37946939731658
97,156,1502,31,62.188672084683674
84,126,1375,40,52.85283233612177
17,141,5498,25,44.74884201342484
65,43,3754,41,32.41974019534394
93,103,4858,10,53.22785643212373
56,183,2017,12,63.63613561836104
74,187,1603,22,53.441632938401504
42,68,3724,25,34.750324422552026
46,89,4686,31,42.62626377444459
17,71,8615,10,26.800496042766863
16,116,3732,31,40.56841356799438
55,115,7584,39,51.54695969808299
58,119,8685,39,48.188047292683315
72,160,2770,18,51.04480687604513
45,67,1441,49,27.62300716633194
44,139,3271,39,43.15617005870821
35,71,1083,14,19.34831865022577
14,177,2498,25,56.397732887110486
52,199,7336,37,61.85927910545645
51,159,2346,8,51.550986144165016
11,90,1429,5,26.95182137316836
14,189,3526,41,49.511726669349684
56,150,4796,44,59.78122753662446
59,170,9175,5,49.234132476556404
72,57,9945,17,47.1062328626331
36,75,5553,33,31.517292238750525
78,171,4741,7,57.393913334165134
83,47,1160,35,38.93517894725858
73,49,1280,47,40.10710358133636
73,183,6500,23,61.58858206231689
43,97,6251,26,46.79732889978505
90,72,3177,45,61.49540120949956
27,51,5616,30,34.56593802701141
27,59,2394,10,17.68971602867221
40,132,9251,46,67.17568769084693
44,81,9581,16,33.29225959895954
71,98,2744,36,48.66599157077115
60,20,7852,10,38.18781871960492
13,22,5446,33,23.303416051679015
69,143,3595,42,54.41865934672186
52,180,4068,22,58.688124308267206
52,47,9785,46,37.45735864786752
37,62,8954,21,41.17632940172179
50,138,9482,13,52.45525541248292
89,46,4048,23,44.68459657466787
15,35,8984,30,26.772894642249174
88,107,2973,13,43.67756173731323
32,101,9739,25,44.233108013421656
98,148,6425,41,78.04927847255928
60,70,2278,22,45.812379731599826
69,93,4841,40,45.43194574919743
61,52,8865,23,34.68149584852527
37,60,3629,36,29.766906926995183
78,53,2959,29,41.38733868982461
93,157,8329,19,71.43917465261235
86,191,6796,16,73.79897407734194
47,53,4143,11,29.25704505075815
52,168,6465,36,58.78924667690074
87,152,2716,43,65.11141422793116
16,166,6383,11,52.209493869033565
21,174,2440,9,43.801223810269796
53,133,7395,8,48.516481749217924
77,60,3228,23,38.0243396127528
83,127,2609,6,44.281780442661464
24,167,3888,23,55.86788708008888
76,130,9401,35,61.56330777375227
96,188,1474,42,71.96643753446857
55,133,5721,41,49.575656685848806
38,66,3515,14,31.654376916328715
91,113,4485,6,47.043964382974565
76,61,3593,31,37.25484914271119
93,25,7487,14,39.8317368149256
44,66,2760,37,26.49329464080071
67,169,7709,37,55.206175644697836
31,65,1955,22,21.335597260905477
55,64,6792,25,35.21244001792722
62,163,9486,35,64.66175345325472
62,89,3102,38,39.80676556562577
49,81,5268,18,36.23348155939915
58,84,8950,17,44.95613212661666
45,94,9259,26,37.765319569299706
84,177,9922,31,67.54630108694354
66,178,3674,40,68.25266257803898
82,32,5582,31,39.99861969002577
80,40,2006,21,35.45066490399531
27,36,7507,7,32.627435579590326
65,114,2861,17,45.07134828889399
10,64,3564,34,28.22760219310344
47,37,4639,24,29.446291880645475
26,77,3044,35,41.50972554850025
82,46,6929,11,40.611952401962
63,52,5150,18,25.46337446657964
34,117,4191,42,45.56399219769395
88,163,6411,20,51.571917644138416
40,33,6192,15,36.29148588806756
87,139,6415,39,63.0311672145685
19,126,8608,29,45.585261654905274
94,177,6723,34,73.61571772527601
77,139,4237,14,54.60240023762088
95,162,3076,26,59.455455895012335
41,178,1578,39,52.04246908014922
12,199,9237,32,66.6299434842105
70,77,6033,35,45.19916111886829
60,20,6548,35,29.945309757900375
49,135,2935,13,44.62379793178766
66,165,8095,49,51.96191161690926
89,117,1348,36,56.897368709412
38,138,6508,14,38.31410438149935
69,166,4333,48,61.78446738335941
94,47,8259,21,44.46340572791372
53,41,1408,17,35.807652142345006
36,168,1957,8,48.05952328581329
40,56,7984,45,30.82915960562024
48,119,4326,27,45.10415579497627
98,93,8001,28,59.78676581349779
24,24,6571,26,30.36734292515679
24,163,3997,44,48.325353206012196
75,34,8328,41,50.37093373562449
75,159,5427,29,55.24280813229902
22,62,7387,5,36.86981999326761
20,107,9136,7,37.72139952278017
66,20,9336,20,33.7864812056381
53,168,4069,12,57.80215316811246
35,113,4688,22,42.448566077622715
90,184,7240,12,70.55170327100537
26,31,4310,29,25.902760452073476
84,180,9776,11,63.854456487890005
31,178,6440,10,54.678004165245795
96,190,4712,19,61.59106463352921
83,183,3603,31,62.89369305148297
30,123,6796,49,47.19324412391246
26,185,9313,12,47.97207651524102
28,162,4297,21,52.25080423860784
40,96,8140,48,49.30533473313236
77,107,9009,7,41.52826902720079
77,174,4517,47,64.41908655304817
34,27,8007,16,27.615157204292625
15,23,9899,41,29.893329465559372
95,47,5426,47,47.89242249016722
75,164,8153,34,60.88539581579439
34,198,9932,48,54.816340988149236
21,94,3679,14,27.770937746543886
37,172,3691,48,49.70587178512197
66,192,3020,26,59.96758636449502
98,111,3874,25,55.502286271917036
96,76,5606,7,44.55862709303518
29,30,4467,30,30.468150698013833
49,42,1732,45,28.729128705269105
33,153,2981,6,43.29922166460512
36,64,6910,44,35.677880468049736
51,49,4890,5,39.705821376603296
67,69,4592,22,48.38223213635619
73,78,6206,45,48.77246620667696
78,32,5803,7,35.899256670537376
76,63,1315,45,48.083095272504124
82,115,3008,30,50.58029159959464
91,43,7404,38,53.98919876465591
22,24,3194,14,29.177611509838556
34,142,1977,45,37.75121150048344
14,90,1823,18,30.825580158828103
45,20,1508,21,18.63845833134396
37,88,9986,24,50.62958240845975
64,48,9749,47,55.14763606913934
16,116,2679,6,39.22552296419363
63,44,3987,13,29.58111389684934
45,198,7314,37,54.90969109787305
28,116,1251,24,24.343632219852648
27,176,5904,10,46.86775200689996
88,42,1127,35,36.48112621163372
52,185,8483,15,55.879669607940464
52,101,6309,26,52.93476732391276
76,122,8347,34,44.51276043334165
95,79,6614,15,48.770768192291285
63,165,4854,9,48.75187093006911
47,94,3613,27,32.7708587563871
93,143,5598,33,63.20308531050596
30,64,5631,15,34.36005758090637
52,96,6620,23,43.879719216438694
74,115,5711,10,52.69186799106436
73,134,4711,37,53.7364209054053
17,51,9989,47,33.39913596012686
27,37,4352,42,19.21445289153668
37,33,5521,36,26.589019726239183
12,195,9521,24,53.484617958992814
67,41,7395,48,41.198202896918666
95,94,5838,45,49.521008944478496
72,173,8027,20,59.68654192685795
25,143,6789,26,40.65569126623029
81,52,6315,30,34.98566090339044
33,151,2837,49,46.89854507585795
35,35,6525,9,26.16207972665798
20,185,2996,28,61.47020876134768
68,104,6988,39,59.60835775996514
95,171,6272,47,75.10537405851146
40,164,5927,47,65.81511497160065
15,35,2163,28,28.720828769900407
67,169,9327,45,56.13939085556048
79,186,3161,11,54.04873054022774
81,54,2767,13,44.45557536404776
15,68,1326,42,27.16647562531846
88,174,7585,27,72.53354608551008
12,165,6546,11,52.873759221886765
28,39,1091,21,34.66385254498307
85,106,8198,41,57.75432106529057
56,54,1377,20,34.53110913506209
23,41,3386,8,22.96449421500692
81,138,3641,24,52.0872793746721
82,118,8623,27,60.10444289298008
98,97,4594,23,54.008593400132284
12,179,9948,10,54.21237428660213
20,86,1267,24,25.035230339853406
95,195,3059,40,72.79919319604413
83,75,2076,40,47.03464805286886
48,106,2529,36,30.694824557878746
52,173,7069,18,53.32083758126559
43,105,2436,21,42.90825607672485
21,136,3376,30,44.58323357246103
65,126,7011,20,50.53833611061376
11,139,3538,26,46.779644011349276
97,159,3206,27,67.81542441930138
20,122,6878,25,39.695731409182045
82,186,7905,16,65.84455484491947
98,113,9545,8,53.57487818948618
21,132,6745,26,48.38178774046714
78,54,3433,17,47.2357551023688
84,29,2282,30,33.86417074654699
98,129,2174,49,59.88087246041546
12,162,5573,7,48.48643874807317
84,58,5814,9,35.90943497930578
54,99,1716,17,36.767214813729744
76,26,3295,19,28.926196969326398
91,40,8762,42,48.38064115251875
42,112,2190,35,45.74232843642026
89,117,5102,25,52.74774674459306
29,117,2759,27,35.200665586891496
64,93,2131,15,46.58858984420843
17,89,2933,31,27.527788180854813
83,125,6685,44,60.15587929493346
20,118,8894,35,48.48041853061718
69,142,1866,23,61.24982176996686
29,115,4429,22,37.25327228043721
89,86,8541,17,58.8931849855539
82,61,6000,17,49.59632330677024
18,41,8344,5,35.62567570178902
10,122,6483,12,38.560299987390486
43,80,5075,20,31.822176114850976
61,124,1542,36,44.60052525011685
40,130,6758,36,49.47653998938087
61,83,3042,14,37.43320100644218
25,188,5285,38,56.89342419019562
93,75,3954,16,46.9430510959485
51,75,9546,14,46.762208433857666
46,144,2732,20,45.07874966046949
30,122,2608,30,47.083868255934455
51,50,2977,16,28.973909799473088
17,99,8962,9,35.99857973336557
28,112,4242,24,38.91004666959064
24,111,9784,5,43.79153523677486
23,21,1387,40,22.259822880757262
28,194,3506,30,47.066810273899954
54,153,5090,24,58.217894679628365
71,35,3979,49,27.366837260378528
21,87,8802,33,41.48852468291894
57,127,4465,11,51.15577239901054
63,31,1942,7,30.38322223910611
74,68,8270,33,50.20263837796854
45,141,7835,24,57.44584065888482
48,69,8719,33,37.138192535713095
55,54,5416,38,40.60734020546695
64,28,1873,49,29.714310615651026
97,44,1146,43,43.61559469513845
57,83,4632,18,35.398594490148426
80,110,8447,5,54.912678552229366
16,63,8544,10,37.23235704070628
22,52,5799,31,34.73386422595609
74,106,2605,31,44.314870266379316
56,138,4299,43,45.76955749231833
52,44,1020,33,40.91436486978826
13,83,7903,13,37.238209221112065
83,113,2965,5,46.94986791446688
38,50,8264,34,37.538906404278045
19,86,5269,43,37.82656286086525
71,138,9106,15,60.35828196662911
37,189,1061,16,43.710640144715605
91,103,1278,42,54.14360893918915
30,93,6227,27,44.58255371226235
25,164,2812,47,59.774321633824115
43,117,6843,43,46.12783331498239
96,164,6741,36,63.81237620020086
84,118,3929,5,52.87449991241365
68,165,4820,45,54.945785576778405
80,76,1293,43,41.21075780570703
13,73,2633,7,26.477724671515734
45,28,5379,46,26.019512410831634
20,92,5509,42,40.56631423806888
25,69,6325,10,30.70708699636117
55,165,7012,26,57.228419146499675
52,149,6137,47,56.600015743159545
55,75,7103,25,60.04975718469531
37,181,6674,19,53.66071465130136
99,170,8636,37,69.90583413293938
19,127,4015,24,40.95097941946483
20,198,6091,34,50.389113954420964
52,96,7195,10,36.13716930940386
11,179,3677,11,41.021193226203856
92,102,8044,13,53.813337904050385
88,140,8324,48,66.06694365550432
70,137,8930,11,54.10150509244913
37,22,2836,12,18.451420833196217
92,186,3965,46,71.55027436935234
48,167,1235,29,49.59354672003385
34,128,4864,44,56.88001519589338
83,105,6391,23,44.069074100478105
63,40,4702,20,30.200466566791885
56,39,1088,41,24.49658269027221
97,60,9509,26,49.925463149545365
69,36,3631,16,28.868802084228598
83,127,3860,45,66.33067180458059
22,29,7493,29,35.63943348932473
24,66,6198,25,36.89002466665217
61,131,7471,35,58.14333708178602
72,120,1299,34,53.90476801422983
61,138,6372,7,40.27557585527717
61,187,1731,12,54.092821448632044
84,26,8382,14,53.15274270533576
96,91,2485,48,45.4230226825224
60,59,1459,39,38.816996759235856
99,177,3995,44,72.84549213719612
22,103,9905,47,51.32605796800641
98,120,4925,10,50.248708722053344
33,90,1170,42,38.411526965617675
11,122,8500,17,46.71843319169049
12,64,9750,44,35.96364149296959
69,188,2072,41,61.344768444366075
58,141,1639,33,47.086751436865505
14,180,3781,36,53.90952865122642
54,62,4411,44,33.10190451890192
34,106,9307,10,49.536575027105926
78,30,3168,23,40.65190834950623
20,168,5903,38,55.93774746379552
28,193,9493,35,54.69412878414098
59,47,6739,17,39.09447361674862
75,155,4462,11,50.737847314499895
81,118,6268,40,57.41088793418082
76,48,4660,42,39.11423008112742
79,188,6078,45,67.43972415616417
52,181,7193,33,54.74706770944722
20,27,1696,32,20.715126168430814
98,83,7294,42,56.539133854947856
94,28,7652,41,34.1689965117574
19,29,2649,13,25.469455018894433
94,96,6261,17,58.86820096988312
16,38,8424,6,27.63366578431504
40,40,9140,14,41.3939932961175
69,190,5297,37,64.5012793791465
50,126,5838,30,56.316786806855134
74,24,5341,19,35.40947000271718
10,60,4716,21,31.43314226337997
68,192,9857,28,61.02513456063891
87,166,1047,11,46.220206248848115
62,65,2313,17,43.11825367228124
84,95,8623,30,57.33728880308475
47,49,5616,26,30.155857881355306
61,153,5828,28,58.78995267843598
61,107,6302,41,49.96962836378464
60,93,7372,45,52.508522738620734
56,35,3271,8,33.96026073399383
16,89,4516,35,24.317707329439113
68,98,6899,9,40.49048099030234
27,134,1952,25,39.33341445799793
44,138,6385,31,46.98991302555637
65,98,8378,22,50.356459200728864
93,139,8337,31,60.139937760485914
48,192,4777,43,64.08131736816448
68,135,8084,38,53.216045834825294
15,55,4089,5,35.562384964856406
19,52,5790,40,27.525626235234338
47,107,7736,22,45.98220949200512
58,92,1621,22,36.1594594058825
73,174,7432,17,59.00753652509772
83,129,5526,33,51.22272403751831
19,119,4521,10,37.32217012715024
51,80,9449,26,40.800487474896755
93,141,8452,15,61.76280103654179
86,131,1035,41,58.24791508434266
73,191,4091,39,56.14322796331292
33,190,5906,14,53.83254601063359
87,122,3302,45,47.258921843401396
64,32,6228,35,36.32725966358015
65,28,2227,17,33.548192004277304
33,154,6050,44,54.68110605330178
78,111,3879,40,55.63210328098929
55,26,6674,9,32.19612058977814
61,22,9730,45,49.8991483312901
22,50,2121,41,26.23284742801848
56,168,2855,24,55.486974257468745
18,78,2371,13,31.610931569791976
32,30,3933,31,26.99739251535501
29,103,7442,48,46.97075249806471
38,186,2233,48,56.62178751622392
25,199,9100,18,54.92774818759512
30,159,2891,6,38.448306386862384
22,127,9872,12,42.79134902689117
29,111,5647,44,49.46995207442778
35,80,6160,31,43.658186238124344
38,73,9991,16,33.28158836088668
75,91,9381,44,56.731269895229666
87,139,1159,13,58.89917388630109
67,111,9759,15,55.31319496549652
53,22,8709,27,28.61679327070231
25,190,6004,17,53.02565783101525
90,46,2248,45,47.988482516679575
59,151,8026,45,63.49418419449539
10,71,8058,46,40.347034320075025
54,75,5160,10,44.39556023561353
81,114,8642,26,57.66951296492951
10,75,6090,24,37.95105636949358
52,77,1745,27,24.16297332785962
24,197,1761,37,55.9107502009342
36,47,5322,45,24.574292473339796
47,196,9385,44,68.24516344925874
89,116,7347,38,59.07542537826513
85,183,8963,17,70.29752757715819
81,47,1526,26,27.392654978794738
60,50,7096,40,44.417952874902646
46,121,6498,19,50.411861694110506
27,199,7528,44,61.22287386204863
36,137,1308,41,43.86132550709192
90,192,3469,29,71.19042087454072
84,163,2316,48,70.93433506975863
13,194,5344,21,53.15592788786718
18,169,1827,39,52.61401739258061
10,143,7658,36,41.69799559825347
62,122,6070,27,44.16187263177197
57,71,2582,18,35.593165364173935
15,184,7114,45,58.30397733589268
59,151,5301,19,41.02339130668206
99,37,2165,5,32.27746254953572
14,93,4078,19,30.911961658208998
41,49,8491,46,43.465161616299866
79,55,3075,47,35.30463862576767
13,138,7350,26,44.88633287693573
13,175,5530,27,44.0664293755189
36,86,4491,49,34.360602070745465
17,163,8168,40,51.51754330778376
39,176,1771,38,57.383570256943514
50,116,9538,7,51.663196942020605
86,159,3631,35,68.19713795790749
26,44,1157,24,24.19418273706737
41,25,4425,33,32.00072951406728
72,75,4677,34,43.92363099326735
99,100,3023,42,52.63435105927119
66,112,5627,6,46.25460089634453
71,168,4601,27,55.0493606856017
91,100,9700,31,55.62487887107146
43,94,7177,14,39.457271541247756
10,30,1524,21,16.500912556313203
15,148,9622,14,42.58864303020369
83,87,5434,25,46.53766326656988
39,103,5815,24,54.24296189779935
30,192,8102,23,62.52710380412218
85,71,2360,17,50.073481739954026
45,45,3838,36,25.294367933218403
93,119,9181,26,63.53628873545664
96,142,3020,5,56.024441918159226
78,54,9765,43,44.131544334048236
22,113,4164,13,35.27386004432996
35,172,7008,33,58.20752740755246
56,161,6606,31,59.759031926116116
72,119,8820,34,55.65014728116192
98,145,7840,49,65.40943394334269
13,111,3012,24,29.539500867159234
58,56,6061,40,43.306286667727804
31,69,5246,7,25.62101813621706
74,75,1706,36,36.81706068306501
19,136,8762,17,49.96533027985579
98,66,9642,41,65.69670563732636
61,25,7157,8,36.08665076700959
84,61,2623,32,43.356885628789755
80,66,1436,17,39.04523163363985
78,199,5212,25,63.693138518231834
86,140,6475,29,49.15858050132222
57,146,5320,20,53.03454835564235
33,136,9369,31,52.610428696366355
51,125,6378,42,48.69881158908891
96,67,7605,22,50.150952780734464
28,191,7049,14,53.811819624573204
25,193,6631,36,61.17365567973972
59,57,1974,12,44.233931996315604
59,84,1829,16,36.41445761106515
10,57,3912,35,30.409707427095796
81,56,6416,42,37.24655469327657
58,164,7419,45,60.32648238350867
10,167,8967,25,46.214672349362374
83,111,8610,33,69.79018307513525
16,175,4509,24,55.366797057143984
21,103,6295,11,41.41913441034999
43,195,4803,46,59.765857507123144
40,35,2520,48,34.95060193611762
41,37,7420,5,34.125964661577136
17,154,9725,33,57.8057283344103
67,83,9153,11,41.269521921613865
54,148,1421,25,46.170933001285896
80,149,4983,5,46.21248634054995
94,136,6869,20,55.420818077566764
65,127,7540,11,51.005894152211624
59,40,8062,37,41.30428828635377
98,133,9663,9,62.093755942127046
85,52,1417,25,42.285357246232934
30,137,3826,33,40.62528909017438
18,74,1102,22,26.773567237079195
15,52,5781,12,29.75214211835027
